Name,Organisation,Country,Pays,URL,Description,Location,Latitude,Longitude
Usaspending.gov,Us Government,United States,États-Unis,http://usaspending.gov/,"The Federal Funding Accountability and Transparency Act (FFATA) of 2006, full text of the Transparency Act ( ), requires that the Office of Management and Budget (OMB) establish a single searchable website, accessible to the public at no cost, which includes for each Federal award:

the name of the entity receiving the award;
the amount of the award;
information on the award including transaction type, funding agency, etc;
the location of the entity receiving the award; and
a unique identifier of the entity receiving the award.
USAspending.gov was first launched in December 2007 to fulfill these requirements. Prime award information shown on the website is provided by Federal Agencies through four main source systems (see Sources of Data). USAspending.gov receives and displays data pertaining to obligations (amounts awarded for federally sponsored projects during a given budget period), not outlays or expenditures (actual cash disbursements made against each project). Read the latest OMB-issued memoranda M-09-19, ""Guidance on Data Submission under the Federal Funding Accountability and Transparency Act"" ( ) as it provides guidance to agencies on how to report information to USAspending.gov.

USAspending.gov has been recently updated in October 2010 to display of first-tier sub-award data (subcontracts and subgrants). Sub-award information shown on the website is provided by FSRS (see Sources of Data). The latest guidance documents pertaining to sub-award reporting can be found under News.","39.76,-98.5",39.76,-98.5
Vi Bureau Of Economic Research,"Virgin Islands, U.s.",United States,États-Unis,http://usviber.org,,"18.3500,-64.9333",18.35,-64.9333
Vermont Gis,United States,United States,États-Unis,http://vcgi.vermont.gov/,,"44.25000,-72.56667",44.25,-72.56667
"Ventura County, Ca - Maps",United States,United States,États-Unis,http://ventura.org/maps,,"34.3600,-119.1500",34.36,-119.15
Alaska Satellite Facility - Vertex,United States,United States,États-Unis,http://vertex.daac.asf.alaska.edu,,"58.30000,-134.41667",58.3,-134.41667
Washington State University - Wa Gis Data,United States,United States,États-Unis,http://wagda.lib.washington.edu/data/geography/wa_state/,,"47.6550,-122.3080",47.655,-122.308
World Health Organization,United Nations,United States,États-Unis,http://who.int/research/en/,,"40.7490,-73.9680",40.749,-73.968
California Polytechnic State University Datasets,United States,United States,États-Unis,http://wiki.csc.calpoly.edu/datasets,,"35.3017,-120.6598",35.3017,-120.6598
Wisconsin Geological And Natual History Survey,United States,United States,États-Unis,http://wisconsingeologicalsurvey.org,,"44.5000,-89.5000",44.5,-89.5
Cdc Wonder,United States,United States,États-Unis,http://wonder.cdc.gov,,"38.8951,-77.0367",38.8951,-77.0367
Wyoming State Geological Survey,United States,United States,États-Unis,http://wsgs.uwyo.edu,,"41.31306,-105.58139",41.31306,-105.58139
West Virginia Geological & Economic Survey,United States,United States,États-Unis,http://wvgs.wvnet.edu,,"38.3361,-81.6119",38.3361,-81.6119
National Highway Traffic Safety Administration: Fatalities Analysis System (fars),United States,United States,États-Unis,http://www-fars.nhtsa.dot.gov/main/,,"38.8951,-77.0367",38.8951,-77.0367
"Ann Arbor, Michigan Open Data",City Of Ann Arbor,United States,États-Unis,http://www.a2gov.org/services/data/Pages/default.aspx,City of Ann Arbor's Open Data Catalog (USA),"42.2775627974,-83.7408828735",42.2775628,-83.74088287
Alaska Aoos,United States,United States,États-Unis,http://www.aoos.org/aoos-data-resources/,,"58.30000,-134.41667",58.3,-134.41667
Alaska State Geospatial Data,United States,United States,États-Unis,http://www.asgdc.state.ak.us/,,"58.30000,-134.41667",58.3,-134.41667
Bureau Of Labor,United States,United States,États-Unis,http://www.bls.gov/data/,,"38.8951,-77.0367",38.8951,-77.0367
"Alburquerque, Nm Open Data",United States,United States,États-Unis,http://www.cabq.gov/abq-data/,,"35.1107,-106.6100",35.1107,-106.61
Centers For Disease Control And Prevention: Behavorial Risk Factor Surveillance System,United States,United States,États-Unis,http://www.cdc.gov/brfss/,,"38.8951,-77.0367",38.8951,-77.0367
Us Census Bureau,United States,United States,États-Unis,http://www.census.gov/,,"38.8951,-77.0367",38.8951,-77.0367
South Carolina Transparency,United States,United States,États-Unis,http://www.cg.sc.gov/fiscaltransparency,,"34.00083,-81.03528",34.00083,-81.03528
Cia World Factbook,United States,United States,États-Unis,http://www.cia.gov/library/publications/the-world-factbook/,,"38.8951,-77.0367",38.8951,-77.0367
"Tulsa, Ok Open Data",United States,United States,États-Unis,http://www.cityoftulsa.org/our-city/open-tulsa/open-tulsa-dataset-list.aspx,,"36.1314,-95.9372",36.1314,-95.9372
Civic Apps For Greater Portland,Civic Apps For Greater Portland,United States,États-Unis,http://www.civicapps.org/datasets,"CivicApps Data Catalog, Portland (USA)","45.5234515,-122.6762071",45.5234515,-122.6762071
"Bellingham,wa Gis",United States,United States,États-Unis,http://www.cob.org/services/maps/gis/,,"48.7502,-122.4750",48.7502,-122.475
Colorado,State Of Colorado,United States,États-Unis,http://www.colorado.gov/data/,"State of Colorado (official) Open Data Catalog

9 datasets (Jan 2012)","38.8338816,-104.8213634",38.8338816,-104.8213634
Consumer Finance,United States,United States,États-Unis,http://www.consumerfinance.gov/complaintdatabase/,,"38.8951,-77.0367",38.8951,-77.0367
"Dallas, Tx Open Data",United States,United States,États-Unis,http://www.dallasopendata.com/,,"32.7758,-96.7967",32.7758,-96.7967
Us Government Open Data,United States,United States,États-Unis,http://www.data.gov,,"38.8951,-77.0367",38.8951,-77.0367
United States Federal Government,United States Federal Government,United States,États-Unis,http://www.data.gov/,"The purpose of Data.gov is to increase public access to high value, machine readable datasets generated by the Executive Branch of the Federal Government.","39.76,-98.5",39.76,-98.5
"King County, Washington",King County,United States,États-Unis,http://www.datakc.org/,"The King County Open Data Project is an ongoing effort to release high-value, machine readable data sets to the public. The data sets currently available come from many areas of county government. Ongoing efforts to expand the data are in progress. ","47.4664913,-121.8178891",47.4664913,-121.8178891
Delaware Open Data,United States,United States,États-Unis,http://www.delaware.gov/data/,,"39.0000,-75.5000",39,-75.5
Florida Department Of Transportation - Maps & Data,United States,United States,États-Unis,http://www.dot.state.fl.us/agencyresources/mapsanddata.shtm,,"30.4381,-84.2816",30.4381,-84.2816
United States Department Of Agriculture: Econonic Research Services,United States,United States,États-Unis,http://www.ers.usda.gov/data-products.aspx,,"38.8951,-77.0367",38.8951,-77.0367
Florida Transparency,United States,United States,États-Unis,http://www.floridahasarighttoknow.com/,,"30.4381,-84.2816",30.4381,-84.2816
Us Dept. Of Energy,United States,United States,États-Unis,http://www.fueleconomy.gov/feg/ws/index.shtml,,"38.8951,-77.0367",38.8951,-77.0367
Geospatial One-stop,Us Geological Survey,United States,États-Unis,http://www.geodata.gov,"Federal catalog of geospatial resources available by US government (federal, state, local), academia, NGO, commercial, and other sources.","39.76,-98.5",39.76,-98.5
South Carolina Geograhic Information Services,United States,United States,États-Unis,http://www.gis.sc.gov/data.html,,"34.00083,-81.03528",34.00083,-81.03528
"Hamilton, Ca Open Data",United States,United States,États-Unis,http://www.hamilton.ca/projectsinitiatives/opendata/,,"43.25000,-79.86667",43.25,-79.86667
Healthdata.gov,Us Department Of Health And Human Services,United States,États-Unis,http://www.healthdata.gov/,Official portal for US government health data.,"39.76,-98.5",39.76,-98.5
Medicare & Medicaid Service,United States,United States,États-Unis,http://www.healthdata.gov/data/dataset/healthcare-finder-api,,"38.8951,-77.0367",38.8951,-77.0367
University Of Michigan: National Archive Of Criminal Justice Data,United States,United States,États-Unis,http://www.icpsr.umich.edu/icpsrweb/nacjd/nibrs/,,"42.2828,-83.7347",42.2828,-83.7347
Indiana Transparency,United States,United States,États-Unis,http://www.in.gov/itp,,"39.791,-86.148",39.791,-86.148
"Alameda County, Ca Open Data",United States,United States,États-Unis,http://www.infoalamedacounty.org/index.php/data/data-portal.htm,,"37.75611,-122.27444",37.75611,-122.27444
Maine,State Of Maine,United States,États-Unis,http://www.maine.gov/cgi-bin/data/index.pl,Maine.gov DataShare: State of Maine Open Data Catalog (USA),"45.0530236,-89.6820685",45.0530236,-89.6820685
Maine Open Data,United States,United States,États-Unis,http://www.maine.gov/data/,,"44.31056,-69.78000",44.31056,-69.78
Mississippi Maris Gis,United States,United States,États-Unis,http://www.maris.state.ms.us/,,"32.29889,-90.18472",32.29889,-90.18472
Massachuetts Open Data,United States,United States,États-Unis,http://www.mass.gov/data/,,"42.35806,-71.06361",42.35806,-71.06361
Massachusetts Open Data,United States,United States,États-Unis,http://www.mass.gov/portal/government-taxes/open/open-data.html,,"42.35806,-71.06361",42.35806,-71.06361
Massachuetts Transparency,United States,United States,États-Unis,http://www.mass.gov/transparency,,"42.35806,-71.06361",42.35806,-71.06361
Metroboston Datacommon,Boston Metropolitan Area Planning Council,United States,États-Unis,http://www.metrobostondatacommon.org/,,"42.3584308,-71.0597732",42.3584308,-71.0597732
"Chicago, Il Open Data",United States,United States,États-Unis,http://www.metrochicagodata.org/,,"41.8819,-87.6278",41.8819,-87.6278
Michigan Datastore,United States,United States,États-Unis,http://www.michigan.gov/data/,,"42.73361,-84.54667",42.73361,-84.54667
Michigan,State Of Michigan,United States,États-Unis,"http://www.michigan.gov/som/0,1607,7-192-29938_54272---,00.html",State of Michigan Data Catalog (USA),"44.2502852,-85.500333",44.2502852,-85.500333
Minnesota Management & Budget,United States,United States,États-Unis,http://www.mmb.state.mn.us/tap,,"44.94417,-93.09361",44.94417,-93.09361
Missouri,State Of Missouri,United States,États-Unis,http://www.mo.gov/data/,Missouri Data Catalog,"29.6185669,-95.5377215",29.6185669,-95.5377215
Us Dol Mine Safety,United States,United States,États-Unis,http://www.msha.gov/opengovernmentdata/ogimsha.asp,,"38.8951,-77.0367",38.8951,-77.0367
Us Department Of Labor,United States,United States,États-Unis,http://www.msha.gov/opengovernmentdata/ogimsha.asp#jump,,"38.8951,-77.0367",38.8951,-77.0367
Natural Earth,Natural Earth,United States,États-Unis,http://www.naturalearthdata.com/,"Natural Earth is a map dataset available at 1:10m, 1:50m, and 1:110 million scales, featuring tightly integrated vector and raster data. It was built by many volunteers and is supported by the North American Cartographic Information Society (NACIS).","37.7577627,-122.4726194",37.7577627,-122.4726194
North Carolina Transparency,United States,United States,États-Unis,http://www.ncopenbook.gov/,,"35.7803,-78.6392",35.7803,-78.6392
Nc Openbook,State Of North Carolina,United States,États-Unis,http://www.ncopenbook.gov/ncopenbook/,,"35.5006942,-80.0003243",35.5006942,-80.0003243
North Dakota Gis Hub,State Of North Dakota,United States,États-Unis,http://www.nd.gov/gis/,,"47.500274,-100.0006798",47.500274,-100.0006798
Nebraska Open Data,United States,United States,États-Unis,http://www.nebraska.gov/data.html,,"40.8081,-96.6996",40.8081,-96.6996
Nebraska,State Of Nebraska,United States,États-Unis,http://www.nebraska.gov/data/,State of Nebraska Open Data Catalog,"41.5002828,-99.7506736",41.5002828,-99.7506736
New Hampshire Transparency,United States,United States,États-Unis,http://www.nh.gov/transparentnh/,,"43.20667,-71.53806",43.20667,-71.53806
Noaa National Oceangraphic Data Center (nodc) Sea Level,United States,United States,États-Unis,http://www.nodc.noaa.gov/general/sealevel.html,,"38.8951,-77.0367",38.8951,-77.0367
New York Senate,United States,United States,États-Unis,http://www.nysenate.gov/open/,,"42.65250,-73.75722",42.6525,-73.75722
New York Senate,State Of New York,United States,États-Unis,http://www.nysenate.gov/opendata,Senate of New York Open Data,"40.7142691,-74.0059729",40.7142691,-74.0059729
Organisation For Economic Co-operation And Development,United Nations,United States,États-Unis,http://www.oecd.org/statistics/,,"40.7490,-73.9680",40.749,-73.968
Georgia Open Data,United States,United States,États-Unis,http://www.open.georgia.gov/,,"33.75500,-84.39000",33.755,-84.39
"Cincinnati, Oh Open Data",United States,United States,États-Unis,http://www.opendatacincy.org/,,"39.1000,-84.5167",39.1,-84.5167
"Washington, Dc Open Data",United States,United States,États-Unis,http://www.opendatadc.org/,,"38.8897,-77.0111",38.8897,-77.0111
Opendataphilly,Opendataphilly,United States,États-Unis,http://www.opendataphilly.org/,"Data on the Philadelphia region. 

OpenDataPhilly is a catalog developed by Azavea, a Philadelphia geospatial firm, in collaboration with the City of Philadelphia Office of Information Technology, WHYY, Technically Philly, NPower, the William Penn Foundation and other partners.","39.952335,-75.163789",39.952335,-75.163789
Oregon Transparency,United States,United States,États-Unis,http://www.oregon.gov/transparency,,"44.9385,-123.0304",44.9385,-123.0304
Connecticut Open Data,United States,United States,États-Unis,http://www.osc.ct.gov/openct,,"41.76250,-72.67417",41.7625,-72.67417
Pennsylania Spatial Access,United States,United States,États-Unis,http://www.pasda.psu.edu/,,"39.96278,-76.72806",39.96278,-76.72806
Pennsylvania Transparency,United States,United States,États-Unis,http://www.pennwatch.pa.gov,,"39.96278,-76.72806",39.96278,-76.72806
Recovery.gov,"All The Data On The Site Comes From Two Sources:    • Federal Agencies Submit Weekly Financial Reports That Can Be Found In The Agency Reported Section Of The Site.   • The Recipient Data Displayed On The Site Is Pulled Directly From The Reports Submitted By The Recipients Themselves At  Federalreporting.gov, Also Managed By The Board.",United States,États-Unis,http://www.recovery.gov/,"Recovery.gov is the U.S. government's official website that provides easy access to data related to Recovery Act spending and allows for the reporting of potential fraud, waste, and abuse.","39.76,-98.5",39.76,-98.5
